stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4235	1974	1	24	12										
4235	1974	1	25	12										
4235	1974	1	26	0										
4235	1974	1	27	0										
4235	1974	2	2	12										
4235	1974	2	4	12										
4235	1974	2	7	6										
4235	1974	2	8	0										
4235	1974	2	9	12										
4235	1974	2	16	18										
4235	1974	2	17	6										
4235	1974	2	18	12										
4235	1974	2	21	12										
4235	1974	2	25	12										
4235	1974	2	26	18										
4235	1974	2	27	12										
4235	1974	3	1	6										
4235	1974	3	9	0										
4235	1974	3	10	12										
4235	1974	3	12	18										
4235	1974	3	13	0	0	0	0		-70			79		
4235	1974	3	13	6	0	0	0		-50			73		
4235	1974	3	13	12	340	9	0		-50			73		
4235	1974	3	13	18	0	0	0		-30			68		
4235	1974	3	14	0	0	0	0		-70			67		
4235	1974	3	14	6	0	0	0		-90			73		
4235	1974	3	14	12	0	0	0		-100			79		
4235	1974	3	14	18	0	0	0		-110			72		
4235	1974	3	15	0	0	0	0		-130			72		
4235	1974	3	15	6	0	0	0		-150			71		
4235	1974	3	15	18	340	9	0		-140			72		
4235	1974	3	16	0	0	0	0		-200			59		
4235	1974	3	16	6	10	50	0		-230			70		
4235	1974	3	16	12	0	0	9		-240			76		
4235	1974	3	18	0	100	9	8		-270			69		
4235	1974	3	18	6	90	50	0		-270			62		
4235	1974	3	18	12	80	60	8		-280			83		
4235	1974	3	18	18	80	79	6		-250			69		
4235	1974	3	19	0	120	19	8		-210			64		
4235	1974	3	19	6	140	79	8		-180			77		
4235	1974	3	19	12	90	19	8		-130			66		
4235	1974	3	19	18	140	69	8		-120			72		
4235	1974	3	20	6	140	120	8		-120			85		
4235	1974	3	20	12	130	29	8		-110			78		
4235	1974	3	20	18	0	0	3		-90			73		
4235	1974	3	21	0	0	0	0		-120			72		
4235	1974	3	21	18	140	40	2		-100			67		
4235	1974	3	22	0	120	19	0		-130			66		
4235	1974	3	22	6		0			-130			72		
4235	1974	3	22	12	40	9	6		-140			72		
4235	1974	3	23	0	0	0	3		-200			77		
4235	1974	3	23	12	0	0	2		-200			70		
4235	1974	3	23	18	0	0	0		-160			71		
4235	1974	3	24	0	130	19	0		-190			64		
4235	1974	3	24	6	0	0	0		-190			64		
4235	1974	3	24	18	80	50	9		-240			83		
4235	1974	3	25	0	90	89	9		-270			83		
4235	1974	3	25	12	0	0	0		-240			69		
4235	1974	3	25	18	120	60	0		-240					
4235	1974	3	26	0	130	69	0		-100			79		
4235	1974	3	26	6	90	29	8		-100			85		
4235	1974	3	26	12	120	50	7		-90			79		
4235	1974	3	26	18	0	0	2		-70			86		
4235	1974	3	27	6	0	0	0		-200			59		
4235	1974	3	27	12	110	9	3		-200			59		
4235	1974	3	28	0	130	99	6		-190			54		
4235	1974	3	28	6	120	69	0		-200			70		
4235	1974	3	28	12	130	89	8		-200			70		
4235	1974	3	28	18	140	139	8		-180			71		
4235	1974	3	29	0	140	89	8							
4235	1974	3	29	6	0	0	8		-220			84		
4235	1974	3	29	12	100	9	3		-200			77		
4235	1974	3	29	18	120	19	0		-210			64		
4235	1974	3	30	0	0	0	0		-220			64		
4235	1974	3	30	6	0	0	0		-220			70		
