stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4340	1958	1	1	0	0	0	0	10326	-206					
4340	1958	1	1	3	0	0	0	10324	-204					
4340	1958	1	1	6	0	0	0	10318	-217	-166	-224		0	
4340	1958	1	1	9	0	0	0	10318	-220					
4340	1958	1	1	12	0	0	0	10310	-258					50
4340	1958	1	1	15	0	0	0	10315	-268					
4340	1958	1	1	18	0	0	1	10309	-258				0	
4340	1958	1	1	21	0	0	0	10290	-225					
4340	1958	1	2	0	310	15	3	10293	-264					
4340	1958	1	2	3	0	0	2	10274	-248					
4340	1958	1	2	6	0	0	2	10254	-241	-223	-281		-1	
4340	1958	1	2	9	0	0	8	10236	-245					
4340	1958	1	2	12	0	0	7	10205	-179					50
4340	1958	1	2	15	40	15	8	10185	-172					
4340	1958	1	2	18	50	82	8	10141	-163	-163	-256		0	
4340	1958	1	2	21	0	0	8	10125	-182					
4340	1958	1	3	0	290	10	8	10121	-223					
4340	1958	1	3	3	0	0	8	10118	-228					
4340	1958	1	3	6	0	0	8	10108	-231	-163	-242		49	
4340	1958	1	3	9	280	31	6	10106	-221					
4340	1958	1	3	12	280	10	6	10112	-197					50
4340	1958	1	3	15	0	0	6	10112	-148					
4340	1958	1	3	18	0	0	1	10116	-193	-144	-228		-1	
4340	1958	1	3	21	0	0	0	10116	-173					
4340	1958	1	4	0	30	26	0	10106	-164					
4340	1958	1	4	3	0	0	0	10098	-172					
4340	1958	1	4	6	350	26	0	10083	-254	-160	-254		0	
4340	1958	1	4	9	300	15	8	10066	-221					
4340	1958	1	4	12	290	31	8	10041	-228					50
4340	1958	1	4	15	270	82	8	10007	-214					
4340	1958	1	4	18	260	103	8	9988	-171	-146	-254		11	
4340	1958	1	4	21	260	113	8	9957	-148					
4340	1958	1	5	0	250	134	8	9924	-142					
4340	1958	1	5	3	0	0	8	9878	-92					
4340	1958	1	5	6	270	118	8	9840	-94	-89	-169		23	
4340	1958	1	5	9	0	0	8	9782	-67					
4340	1958	1	5	12	60	180	8	9729	-71					50
4340	1958	1	5	15	20	257	9	9660	-78					
4340	1958	1	5	18	10	15	9	9706	-78	-69	-115		19	
4340	1958	1	5	21	0	0	8	9709	-90					
4340	1958	1	6	0	0	0	8	9724	-118					
4340	1958	1	6	3	20	36	5	9742	-152					
4340	1958	1	6	6	20	21	7	9756	-160	-78	-164		17	
4340	1958	1	6	9	0	0	8	9761	-152					
4340	1958	1	6	12	20	31	9	9784	-131					75
4340	1958	1	6	15	10	26	8	9798	-128					
4340	1958	1	6	18	20	21	8	9807	-122	-122	-160		23	
4340	1958	1	6	21	20	31	8	9820	-132					
4340	1958	1	7	0	0	0	1	9841	-121					
4340	1958	1	7	3	0	0	1	9859	-216					
4340	1958	1	7	6	0	0	2	9866	-220	-118	-232		0	
4340	1958	1	7	9	0	0	8	9881	-194					
4340	1958	1	7	12	0	0	8	9893	-194					75
4340	1958	1	7	15	0	0	4	9901	-190					
4340	1958	1	7	18	0	0	0	9922	-178	-178	-220		0	
4340	1958	1	7	21	0	0	0	9932	-173					
4340	1958	1	8	0	0	0	0	9936	-179					
4340	1958	1	8	3	0	0	2	9945	-180					
4340	1958	1	8	6	0	0	2	9946	-220	-144	-221		0	
4340	1958	1	8	9	0	0	8	9955	-212					
4340	1958	1	8	12	0	0	8	9947	-177					75
4340	1958	1	8	15	0	0	8	9931	-150					
4340	1958	1	8	18	0	0	9	9917	-132	-123	-230		3	
4340	1958	1	8	21	0	0	9	9901	-131					
4340	1958	1	9	0	0	0	9	9880	-140					
4340	1958	1	9	3	0	0	9	9851	-52					
4340	1958	1	9	6	40	144	9	9820	-60	-48	-140		19	
4340	1958	1	9	9	40	206	9	9802	-81					
4340	1958	1	9	12	350	10	9	9822	-76					75
4340	1958	1	9	15	350	67	9	9826	-100					
4340	1958	1	9	18	350	41	8	9815	-99	-60	-102		46	
4340	1958	1	9	21	0	0	8	9813	-108					
4340	1958	1	10	0	350	51	8	9807	-98					
4340	1958	1	10	3	350	77	8	9802	-92					
4340	1958	1	10	6	350	77	9	9795	-79	-69	-110		-1	
4340	1958	1	10	9	40	144	9	9797	-33					
4340	1958	1	10	12	10	159	9	9820	-56					75
4340	1958	1	10	15	360	113	9	9839	-61					
4340	1958	1	10	18	360	129	9	9829	-52	-31	-79		4	
4340	1958	1	10	21	340	67	7	9828	-58					
4340	1958	1	11	0	340	51	6	9829	-40					
4340	1958	1	11	3	0	0	7	9839	-58					
4340	1958	1	11	6	330	82	7	9847	-58	-29			-1	
4340	1958	1	11	9	310	72	1	9861	-89					
4340	1958	1	11	12	300	46	2	9874	-101					75
4340	1958	1	11	15	270	51	3	9895	-77					
4340	1958	1	11	18	260	67	0	9909	-94	-58	-102		0	
4340	1958	1	11	21	0	0	0	9917	-99					
4340	1958	1	12	0	240	41	0	9931	-125					
4340	1958	1	12	3	260	31	0	9936	-133					
4340	1958	1	12	6	0	0	0	9939	-138	-68			0	
4340	1958	1	12	9	0	0	0	9938	-150					
4340	1958	1	12	12	260	51	8	9942	-146					75
4340	1958	1	12	15	290	98	5	9935	-102					
4340	1958	1	12	18	290	67	0	9950	-108	-101	-150		-1	
4340	1958	1	12	21	270	87	0	9969	-112					
4340	1958	1	13	0	0	0	0	9969	-131					
4340	1958	1	13	3	0	0	0	9953	-118					
4340	1958	1	13	6	0	0	8	9929	-115	-70			0	
4340	1958	1	13	9	0	0	8	9885	-99					
4340	1958	1	13	12	270	87	8	9844	-85					75
4340	1958	1	13	15	300	72	8	9807	-83					
4340	1958	1	13	18	330	206	8	9808	-98	-76				
4340	1958	1	13	21	320	144	8	9865	-97					
4340	1958	1	14	0	310	93	3	9902	-85					
4340	1958	1	14	3	290	26	8	9939	-62					
4340	1958	1	14	6	280	51	8	9969	-84	-60			-1	
4340	1958	1	14	9	300	41	0	10001	-99					
4340	1958	1	14	12	270	51	2	10023	-98					75
4340	1958	1	14	15	0	0	2	10041	-115					
4340	1958	1	14	18	0	0	3	10045	-118	-84	-156		0	
4340	1958	1	14	21	0	0	7	10050	-98					
4340	1958	1	15	0	0	0	0	10045	-128					
4340	1958	1	15	3	0	0	8	10015	-134					
4340	1958	1	15	6	0	0	8	9986	-147	-100	-168		0	
4340	1958	1	15	9	0	0	8	9948	-155					
4340	1958	1	15	12	70	36	7	9916	-128					75
4340	1958	1	15	15	0	0	8	9879	-154					
4340	1958	1	15	18	0	0	8	9856	-134	-118	-180		-1	
4340	1958	1	15	21	0	0	9	9860	-146					
4340	1958	1	16	0	0	0	9	9864	-142					
4340	1958	1	16	3	0	0	9	9875	-140					
4340	1958	1	16	6	30	31	9	9889	-135	-135	-146		19	
4340	1958	1	16	9	0	0	9	9914	-142					
4340	1958	1	16	12	0	0	8	9934	-142					75
4340	1958	1	16	15	320	36	8	9967	-136					
4340	1958	1	16	18	0	0	8	10002	-128	-124	-150		-1	
4340	1958	1	16	21	70	26	8	10052	-130					
4340	1958	1	17	0	60	10	8	10099	-132					
4340	1958	1	17	3	30	72	8	10140	-133					
4340	1958	1	17	6	20	46	8	10165	-148	-127	-148		2	
4340	1958	1	17	9	0	0	8	10186	-148					
4340	1958	1	17	12	40	67	8	10201	-170					75
4340	1958	1	17	15	360	41	7	10213	-171					
4340	1958	1	17	18	0	0	3	10220	-168	-144	-180		0	
4340	1958	1	17	21	360	15	0	10235	-196					
4340	1958	1	18	0	320	103	0	10240	-176					
4340	1958	1	18	3	320	113	0	10244	-177					
4340	1958	1	18	6	310	108	0	10254	-177	-168	-198		0	
4340	1958	1	18	9	290	113	0	10264	-188					
4340	1958	1	18	12	320	129	4	10264	-186					75
4340	1958	1	18	15	330	129	7	10264	-140					
4340	1958	1	18	18	320	139	3	10265	-148	-140	-198		0	
4340	1958	1	18	21	0	0	0	10298	-132					
4340	1958	1	19	0	0	0	0	10308	-136					
4340	1958	1	19	3	0	0	0	10299	-153					
4340	1958	1	19	6	330	36	0	10283	-112	-112	-154		0	
4340	1958	1	19	9	180	15	2	10293	-121					
4340	1958	1	19	12	0	0	4	10302	-124					75
4340	1958	1	19	15	0	0	6	10299	-128					
4340	1958	1	19	18	0	0	3	10289	-132		-200		0	
4340	1958	1	19	21	80	21	8	10288	-139					
4340	1958	1	20	0	80	15	3	10296	-129					
4340	1958	1	20	3	0	0	0	10311	-146					
4340	1958	1	20	6	80	5	0	10302	-140	-128	-148		0	
4340	1958	1	20	9	0	0	0	10299	-133					
4340	1958	1	20	12	40	15	0	10297	-107					75
4340	1958	1	20	15	220	15	1	10304	-125					
4340	1958	1	20	18	250	15	1	10304	-140		-140		0	
4340	1958	1	20	21	0	0	0	10309	-137					
4340	1958	1	21	0	280	21	0	10292	-152					
4340	1958	1	21	3	0	0	0	10272	-154					
4340	1958	1	21	6	250	57	0	10247	-134	-134	-156		0	
4340	1958	1	21	9	280	51	8	10227	-132					
4340	1958	1	21	12	80	15	7	10226	-136					75
4340	1958	1	21	15	50	134	8	10256	-107					
4340	1958	1	21	18	0	0	8	10296	-122	-100	-136		0	
4340	1958	1	21	21	40	41	0	10318	-139					
4340	1958	1	22	0	140	10	0	10315	-156					
4340	1958	1	22	3	0	0	0	10307	-164					
4340	1958	1	22	6	150	10	0	10283	-178	-122	-184		0	
4340	1958	1	22	9	0	0	8	10267	-158					
4340	1958	1	22	12	0	0	8	10259	-142					50
4340	1958	1	22	15	0	0	8	10284	-146					
4340	1958	1	22	18	260	21	8	10315	-161	-110	-178		0	
4340	1958	1	22	21	0	0	3	10336	-160					
4340	1958	1	23	0	0	0	0	10345	-139					
4340	1958	1	23	3	0	0	0	10346	-161					
4340	1958	1	23	6	0	0	0	10346	-169	-134	-172		0	
4340	1958	1	23	9	0	0	0	10348	-158					
4340	1958	1	23	12	0	0	5	10343	-207					75
4340	1958	1	23	15	0	0	0	10324	-184					
4340	1958	1	23	18	0	0	0	10315	-180	-158	-207		0	
4340	1958	1	23	21	90	51	0	10311	-177					
4340	1958	1	24	0	0	0	0	10287	-182					
4340	1958	1	24	3	0	0	0	10257	-220					
4340	1958	1	24	6	0	0	0	10246	-214	-174	-221		0	
4340	1958	1	24	9	0	0	0	10266	-233					
4340	1958	1	24	12	0	0	0	10286	-186					75
4340	1958	1	24	15	0	0	2	10299	-168					
4340	1958	1	24	18	220	26	6	10311	-190	-166	-230		0	
4340	1958	1	24	21	0	0	0	10330	-174					
4340	1958	1	25	0	270	41	0	10344	-148					
4340	1958	1	25	3	320	77	0	10331	-146					
4340	1958	1	25	6	290	93	0	10317	-142	-138	-192		0	
4340	1958	1	25	9	300	82	0	10303	-154					
4340	1958	1	25	12	320	87	4	10280	-106					75
4340	1958	1	25	15	280	77	5	10263	-104					
4340	1958	1	25	18	250	82	7	10243	-93	-90			0	
4340	1958	1	25	21	260	46	7	10231	-114					
4340	1958	1	26	0	310	36	7	10222	-81					
4340	1958	1	26	3	270	72	8	10222	-136					
4340	1958	1	26	6	270	77	8	10211	-125	-78	-150		0	
