stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4382	1980	6	18	9	350	30		9995	0			100		
4382	1980	6	18	12	350	20		10007	0			100		
4382	1980	6	18	18	350	30		10032	10			100		
4382	1980	6	18	21	350	30		10044	10			100		
4382	1980	6	19	0	350	30		10056	10			100		
4382	1980	6	19	9	10	30		10080	10			100		
4382	1980	6	19	12	350	30		10082	40			93		
4382	1980	6	19	18	350	20		10081	40			93		
4382	1980	6	19	21	350	10		10081	40			93		
4382	1980	6	20	9	350	90		10113	30			100		
4382	1980	6	21	12	350	30		10196	30			100		
4382	1980	6	21	18	350	20		10189	40			93		
4382	1980	6	22	0	350	40		10193	20			100		
4382	1980	6	22	15	350	60		10228	70			66		
4382	1980	6	22	21	350	90		10231	70			57		
4382	1980	6	23	9	350	70		10213	40			70		
4382	1980	6	23	12	350	80		10216	40			75		
4382	1980	6	25	9	350	50		10215	50			75		
4382	1980	6	25	12	350	60		10215	40			87		
4382	1980	6	25	15	350	60		10208	40			87		
4382	1980	6	25	18	350	50		10203	30			100		
4382	1980	6	25	21	350	40		10193	40			93		
4382	1980	6	26	0	350	20		10184	30			100		
4382	1980	6	26	3	350	40		10163	20			100		
4382	1980	6	26	21	350	130		10105	20			100		
4382	1980	6	27	0	350	110		10105	30			100		
4382	1980	6	27	9	350	90		10099	40			93		
4382	1980	6	27	12	360	70		10101	40			93		
4382	1980	6	27	21	350	50		10109	50			87		
4382	1980	6	28	0	350	20		10111	40			93		
4382	1980	6	28	12	350	30		10101	60			75		
4382	1980	6	28	18	350	30		10121	70			70		
4382	1980	6	28	21	350	30		10130	40			93		
4382	1980	6	29	9	350	30		10160	70			70		
4382	1980	6	29	12	350	70		10167	70			70		
4382	1980	6	29	18	350	110		10157	40			87		
4382	1980	6	29	21	350	100		10150	40			100		
4382	1980	6	30	0	350	140		10135	30			100		
4382	1980	6	30	6	350	160		10095	30			100		
4382	1980	6	30	21	220	90		10055	30			100		
4382	1980	7	1	0	350	40		10059	30			100		
4382	1980	7	1	6	350	20		10059	30			100		
4382	1980	7	2	0	350	80		10074	30			100		
4382	1980	7	2	9	200	10		10086	30			100		
4382	1980	7	2	12	350	10		10094	40			100		
4382	1980	7	2	15	350	40		10104	40			100		
4382	1980	7	3	9	350	30		10112	30			93		
4382	1980	7	3	12	350	20		10111	30			100		
4382	1980	7	3	18	350	30		10127	10			100		
4382	1980	7	4	0	210	50		10153	10			100		
4382	1980	7	4	9	350	10		10157	40			93		
4382	1980	7	4	12	350	20		10165	60			87		
4382	1980	7	4	15	350	10		10168	70			81		
4382	1980	7	4	18	350	20		10168	90			61		
4382	1980	7	4	21	290	20		10167	60			93		
4382	1980	7	5	0	350	30		10172	40			100		
4382	1980	7	5	9	350	10		10155	60			87		
4382	1980	7	5	12	350	10		10151	70			81		
4382	1980	7	5	15	350	20		10155	50			100		
4382	1980	7	5	18	350	30		10162	60			87		
4382	1980	7	6	0	350	20		10162	50			93		
4382	1980	7	6	9	350	70		10172	30			100		
4382	1980	7	6	12	350	70		10179	60			87		
4382	1980	7	6	15	270	20		10185	80			76		
4382	1980	7	6	18	350	50		10198	50			93		
4382	1980	7	6	21	350	60		10208	50			100		
4382	1980	7	7	0	350	70		10216	50			100		
4382	1980	7	7	18	350	10		10236	70			87		
4382	1980	7	7	21	200	40		10233	60			93		
4382	1980	7	8	18	350	110		10200	20			100		
4382	1980	7	8	21	350	120		10193	20			100		
4382	1980	7	9	18	350	150		10087	50			93		
