stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4313	1985	7	1	0		62			34					
4313	1985	7	1	6		82			25					
4313	1985	7	1	12		72		10024	13					
4313	1985	7	1	15		62								
4313	1985	7	1	18		51		10024	0					
4313	1985	7	2	0		57		9990						
4313	1985	7	2	6		57								
4313	1985	7	2	12		21		10062	-1					
4313	1985	7	2	15		57								
4313	1985	7	2	18		41		10065	-1					
4313	1985	7	3	0		46		10061	-8					
4313	1985	7	3	3		57								
4313	1985	7	3	6		57		10046	-9					
4313	1985	7	3	12		62		9978	3					
4313	1985	7	3	15										
4313	1985	7	3	18		72		9971	2					
4313	1985	7	4	0		57								
4313	1985	7	4	3		57								
4313	1985	7	4	6		62		10030	0					
4313	1985	7	4	9		82								
4313	1985	7	4	12		67		10043	7					
4313	1985	7	4	18		82		10052	8					
4313	1985	7	5	0		67		10071	9					
4313	1985	7	5	6		51		10078	10					
4313	1985	7	5	12		46		10088	13					
4313	1985	7	5	15		57								
4313	1985	7	5	18		62		10085	9					
4313	1985	7	6	0		67								
4313	1985	7	6	3		67								
4313	1985	7	6	6		57		10124	2					
4313	1985	7	6	9		57								
4313	1985	7	6	12		41		10123	6					
4313	1985	7	6	15		67								
4313	1985	7	6	18		26		10070	13					
4313	1985	7	7	0		31		10054	7					
4313	1985	7	7	6		67		10044	4					
4313	1985	7	7	9		87								
4313	1985	7	7	12		67		10036	9					
4313	1985	7	7	15		82								
4313	1985	7	7	18		87		10016	9					
4313	1985	7	8	0		72		9989	-1					
4313	1985	7	8	3		62								
4313	1985	7	8	6		51		9986	5					
4313	1985	7	8	9		51		9987	5					
4313	1985	7	8	12		41		9985						
4313	1985	7	9	12		57		10136	25					
4313	1985	7	9	15		67		10147	32					
4313	1985	7	9	18		10		10158	28					
4313	1985	7	9	21		41		10169	15					
4313	1985	7	10	0		26		10177	9					
4313	1985	7	10	3		21		10184	8					
4313	1985	7	10	6		41		10184	15					
4313	1985	7	10	9		31		10184	19					
4313	1985	7	10	12		51		10189	17					
4313	1985	7	10	15		46		10190	12					
4313	1985	7	10	18		46		10190	3					
4313	1985	7	10	21		36		10190	1					
4313	1985	7	11	0		57		10189	1					
4313	1985	7	11	3		41		10191	-3					
4313	1985	7	11	6		62		10190	-4					
4313	1985	7	11	9		46		10191	1					
4313	1985	7	11	12		62		10193	6					
4313	1985	7	11	15		67		10199	14					
4313	1985	7	11	18		46		10200	4					
4313	1985	7	11	21		46		10206	5					
4313	1985	7	12	0		46		10215	0					
4313	1985	7	12	3		67		10227	0					
4313	1985	7	12	6		82		10233	0					
4313	1985	7	12	9		82		10247	2					
4313	1985	7	12	12		82		10257	2					
4313	1985	7	12	15		67		10265	2					
4313	1985	7	12	18		72		10260	2					
4313	1985	7	12	21		103		10259	-2					
4313	1985	7	13	0		108		10249	-4					
4313	1985	7	13	3		93		10245	-2					
4313	1985	7	13	6		98		10232	-2					
4313	1985	7	13	9		62		10233	0					
4313	1985	7	13	12		57		10232	0					
4313	1985	7	13	15		46		10228	1					
4313	1985	7	13	18		41		10225	0					
4313	1985	7	13	21		36		10221	1					
4313	1985	7	14	0		41		10217	-1					
4313	1985	7	14	3		46		10210	-2					
4313	1985	7	14	6		62		10197	0					
4313	1985	7	14	9		67		10189	-1					
4313	1985	7	14	12		62		10184	-2					
4313	1985	7	14	18		41		10167	5					
4313	1985	7	14	21		31		10163	2					
4313	1985	7	15	0		26		10163	5					
4313	1985	7	15	3		26		10156	3					
4313	1985	7	15	6		31		10148	8					
4313	1985	7	15	9		31		10146	12					
4313	1985	7	15	12		31		10137	5					
4313	1985	7	15	15		21		10127	7					
4313	1985	7	15	18		21		10117	11					
4313	1985	7	15	21		26		10105	9					
4313	1985	7	16	0		26		10091	8					
4313	1985	7	16	3		15		10078	10					
4313	1985	7	16	6		31		10070	8					
4313	1985	7	16	9		46		10067	7					
4313	1985	7	16	12		67		10061	8					
4313	1985	7	16	15		72		10057	9					
4313	1985	7	16	18		87		10053	4					
4313	1985	7	16	21		57		10051	2					
4313	1985	7	17	0		62		10046	3					
4313	1985	7	17	3		57		10046	4					
4313	1985	7	17	6		57		10043	3					
4313	1985	7	17	9		26		10044	7					
4313	1985	7	17	12		31		10050	9					
4313	1985	7	17	15		36		10053	12					
4313	1985	7	17	18		15		10059	11					
4313	1985	7	18	0		15		10080	7					
4313	1985	7	18	3		5		10088	19					
4313	1985	7	18	6		15		10099	15					
4313	1985	7	18	9		21		10112	25					
4313	1985	7	18	12		31		10126	17					
4313	1985	7	18	15		36		10133	19					
4313	1985	7	18	18		36		10137	12					
4313	1985	7	18	21		46		10144	11					
4313	1985	7	19	0		41		10151	-4					
4313	1985	7	19	3		21		10156	3					
4313	1985	7	19	6		26		10158	0					
4313	1985	7	19	9		26		10166	12					
4313	1985	7	19	12		41		10175	23					
4313	1985	7	19	18		46		10196	22					
4313	1985	7	19	21		26		10208	22					
4313	1985	7	20	3		31		10214	18					
4313	1985	7	20	6		31		10214	22					
4313	1985	7	20	9		51		10217	16					
4313	1985	7	20	12		51		10224	15					
4313	1985	7	21	0		62		10224	7					
4313	1985	7	21	3		67		10221	3					
4313	1985	7	21	6		62		10216	-1					
4313	1985	7	21	9		57		10212	2					
4313	1985	7	21	12		57		10206	2					
4313	1985	7	21	15		51		10195	3					
4313	1985	7	21	18		57		10187	0					
4313	1985	7	21	21		31		10182	-2					
4313	1985	7	22	3		26		10174	-7					
4313	1985	7	22	6		10		10172	-1					
4313	1985	7	22	9		15		10179	7					
4313	1985	7	22	12		15		10177	14					
4313	1985	7	22	15		21		10183	16					
4313	1985	7	22	18		21		10185	8					
4313	1985	7	22	21		15		10194	20					
4313	1985	7	23	0		21		10200	27					
4313	1985	7	23	3		26		10203	15					
4313	1985	7	23	6		26		10208	34					
4313	1985	7	23	9		57		10219	44					
4313	1985	7	23	15		46		10219	48					
4313	1985	7	23	18		46		10219	33					
4313	1985	7	23	21		62		10215	23					
4313	1985	7	24	3		57		10222	5					
4313	1985	7	24	6		41		10229	5					
4313	1985	7	24	9		26		10231	6					
4313	1985	7	24	12		26		10237	9					
4313	1985	7	24	15		15		10238	8					
4313	1985	7	24	18		15		10236	19					
4313	1985	7	24	21		26		10235	24					
4313	1985	7	25	0		36		10235	20					
4313	1985	7	25	3		36		10234	17					
4313	1985	7	25	6		51		10233	18					
4313	1985	7	25	9		57		10233	23					
4313	1985	7	25	12		51		10235	22					
4313	1985	7	25	15		26		10227	22					
4313	1985	7	25	18		31		10218	23					
4313	1985	7	25	21		26		10215	20					
4313	1985	7	26	0		31		10214	20					
4313	1985	7	26	3		31		10210	17					
4313	1985	7	26	6		21		10207	15					
4313	1985	7	26	9		31		10206	18					
4313	1985	7	26	12		21		10205	17					
4313	1985	7	26	15		21		10195	18					
4313	1985	7	26	18		31		10187	17					
4313	1985	7	26	21		31		10172	14					
4313	1985	7	27	0		41		10165	12					
4313	1985	7	27	6		36		10152	14					
4313	1985	7	27	9		41		10151	22					
4313	1985	7	27	12		46		10151	23					
4313	1985	7	27	15		41		10147	17					
4313	1985	7	27	18		46		10141	14					
4313	1985	7	27	21		51		10140	12					
4313	1985	7	28	0		57		10142	4					
4313	1985	7	28	3		62		10142	8					
4313	1985	7	28	6		62		10144	10					
4313	1985	7	28	9		77		10150	8					
4313	1985	7	28	12		82		10153	4					
4313	1985	7	28	15		62		10148	6					
4313	1985	7	28	18		57		10145	2					
4313	1985	7	28	21		46		10143	-2					
4313	1985	7	29	0		36		10138	-6					
4313	1985	7	29	3		51		10131	-10					
4313	1985	7	29	6		41		10126	-10					
4313	1985	7	29	9		51		10121	-5					
4313	1985	7	29	12		46		10118	0					
4313	1985	7	29	15		57		10109	2					
4313	1985	7	29	18		51		10104	-3					
4313	1985	7	29	21		57		10099	0					
4313	1985	7	30	0		51		10098	-8					
4313	1985	7	30	3		62		10091	-12					
4313	1985	7	30	6		51		10089	-12					
4313	1985	7	30	9		41		10088	-6					
4313	1985	7	30	12		46		10091	-7					
