stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4350	1958	1	1	0	30	36	9	10312	-112					
4350	1958	1	1	3	20	41	8	10311	-114					
4350	1958	1	1	6	20	10	8	10312	-122	-90	-126		10	
4350	1958	1	1	9	20	41	9	10307	-126					
4350	1958	1	1	12	50	26	8	10305	-118					190
4350	1958	1	1	15	20	46	8	10289	-116					
4350	1958	1	1	18	40	46	8	10266	-120	-110	-130		10	
4350	1958	1	1	21	50	41	9	10251	-120					
4350	1958	1	2	0	20	41	9	10237	-124					
4350	1958	1	2	3	30	93	9	10203	-94					
4350	1958	1	2	6	30	113	9	10162	-92	-86	-132		100	
4350	1958	1	2	9	10	144	8	10119	-82					
4350	1958	1	2	12	20	72	8	10104	-78					200
4350	1958	1	2	15	230	36	7	10106	-102					
4350	1958	1	2	18	50	15	5	10099	-130	-78	-130		35	
4350	1958	1	2	21	320	41	2	10104	-130					
4350	1958	1	3	0	320	41	2	10107	-152					
4350	1958	1	3	3	0	0	0	10107	-150					
4350	1958	1	3	6	0	0	0	10107	-150	-95	-178		0	
4350	1958	1	3	9	0	0	0	10102	-198					
4350	1958	1	3	12	0	0	2	10102	-178					200
4350	1958	1	3	15	0	0	2	10096	-160					
4350	1958	1	3	18	290	10	2	10094	-200	-150	-200		0	
4350	1958	1	3	21	40	26	2	10081	-200					
4350	1958	1	4	0	20	36	2	10049	-130					
4350	1958	1	4	3	70	113	2	10017	-124					
4350	1958	1	4	6	30	103	8	9968	-100	-100	-212		0	
4350	1958	1	4	9	30	103	8	9915	-82					
4350	1958	1	4	12	20	26	9	9857	-80					250
4350	1958	1	4	15	50	93	9	9795	-70					
4350	1958	1	4	18	20	98	9	9754	-10	-7	-122		42	
4350	1958	1	4	21	10	93	9	9741	-4					
4350	1958	1	5	0	30	31	9	9732	0					
4350	1958	1	5	3	40	62	9	9717	-4					
4350	1958	1	5	6	20	62	9	9693	-5	0	-10		6	
4350	1958	1	5	9	340	72	9	9639	-5					
4350	1958	1	5	12	320	93	8	9615	0					300
4350	1958	1	5	15	10	154	9	9570	0					
4350	1958	1	5	18	350	113	9	9559	2	22	-18		5	
4350	1958	1	5	21	10	93	9	9583	-8					
4350	1958	1	6	0	40	103	9	9605	-18					
4350	1958	1	6	3	50	62	9	9633	-20					
4350	1958	1	6	6	360	15	8	9659	-20	2	-20		31	
4350	1958	1	6	9	0	0	3	9675	-20					
4350	1958	1	6	12	320	10	8	9690	0					300
4350	1958	1	6	15	0	0	7	9723	-32					
4350	1958	1	6	18	230	41	7	9748	-60	-4	-65		-1	
4350	1958	1	6	21	0	0	8	9790	-64					
4350	1958	1	7	0	0	0	8	9809	-68					
4350	1958	1	7	3	130	10	8	9843	-66					
4350	1958	1	7	6	0	0	8	9882	-60	-60	-70		0	
4350	1958	1	7	9	0	0	8	9889	-78					
4350	1958	1	7	12	0	0	8	9898	-78					300
4350	1958	1	7	15	0	0	8	9913	-78					
4350	1958	1	7	18	0	0	8	9917	-85	-55	-85		5	
4350	1958	1	7	21	0	0	9	9927	-75					
4350	1958	1	8	0	20	31	8	9931	-70					
4350	1958	1	8	3	40	31	9	9916	-67					
4350	1958	1	8	6	20	72	9	9886	-70	-60	-85		20	
4350	1958	1	8	9	50	103	9	9845	-65					
4350	1958	1	8	12	20	103	9	9814	-68					310
4350	1958	1	8	15	30	113	9	9796	-58					
4350	1958	1	8	18	50	57	8	9791	-43	-43	-87		7	
4350	1958	1	8	21	230	41	8	9801	-118					
4350	1958	1	9	0	0	0	8	9811	-120					
4350	1958	1	9	3	50	31	6	9820	-120					
4350	1958	1	9	6	50	31	4	9824	-180	-43	-180		10	
4350	1958	1	9	9	50	62	4	9826	-185					
4350	1958	1	9	12	30	51	7	9835	-178					310
4350	1958	1	9	15	10	10	1	9838	-152					
4350	1958	1	9	18	320	10	3	9830	-155	-145	-190		0	
4350	1958	1	9	21	290	5	1	9827	-162					
4350	1958	1	10	0	300	51	1	9816	-165					
4350	1958	1	10	3	300	72	1	9810	-170					
4350	1958	1	10	6	0	0	4	9815	-130	-130	-170		0	
4350	1958	1	10	9	90	10	4	9815	-120					
4350	1958	1	10	12	0	0	1	9822	-132					310
4350	1958	1	10	15	320	10	7	9823	-100					
4350	1958	1	10	18	320	26	7	9832	-102	-85	-153		0	
4350	1958	1	10	21	320	51	7	9833	-63					
4350	1958	1	11	0	320	41	3	9836	-60					
4350	1958	1	11	3	320	21	3	9857	-60					
4350	1958	1	11	6	340	72	3	9867	-80	-60	-102		0	
4350	1958	1	11	9	0	0	2	9894	-130					
4350	1958	1	11	12	0	0	4	9913	-120					310
4350	1958	1	11	15	0	0	5	9920	-96					
4350	1958	1	11	18	0	0	7	9922	-140	-75	-150		0	
4350	1958	1	11	21	0	0	7	9928	-131					
4350	1958	1	12	0	0	0	2	9935	-161					
4350	1958	1	12	3	0	0	0	9940	-148					
4350	1958	1	12	6	320	67	3	9949	-123	-118	-192		0	
4350	1958	1	12	9	320	51	3	9962	-122					
4350	1958	1	12	12	300	123	4	9966	-150					310
4350	1958	1	12	15	320	129	6	9958	-148					
4350	1958	1	12	18	0	0	7	9949	-138	-116	-166		0	
4350	1958	1	12	21	0	0	7	9935	-148					
4350	1958	1	13	0	0	0	8	9905	-100					
4350	1958	1	13	3	50	10	8	9865	-96					
4350	1958	1	13	6	0	0	8	9784	-113	-71	-152		-1	
4350	1958	1	13	9	350	139	8	9746	-51					
4350	1958	1	13	12	0	0	8	9755	-80					310
4350	1958	1	13	15	0	0	6	9789	-100					
4350	1958	1	13	18	0	0	7	9829	-102	-28	-113		-1	
4350	1958	1	13	21	0	0	7	9868	-103					
4350	1958	1	14	0	0	0	2	9897	-84					
4350	1958	1	14	3	320	93	2	9934	-86					
4350	1958	1	14	6	0	0	2	9968	-128	-27	-135		0	
4350	1958	1	14	9	0	0	1	10014	-140					
4350	1958	1	14	12	0	0	5	10026	-150					310
4350	1958	1	14	15	0	0	3	10056	-168					
4350	1958	1	14	18	0	0	3	10061	-116	-95	-174		0	
4350	1958	1	14	21	0	0	7	10071	-120					
4350	1958	1	15	0	350	5	5	10053	-122					
4350	1958	1	15	3	0	0	8	10015	-125					
4350	1958	1	15	6	0	0	8	9969	-126	-94	-143		0	
4350	1958	1	15	9	0	0	8	9904	-113					
4350	1958	1	15	12	0	0	8	9868	-120					320
4350	1958	1	15	15	0	0	8	9795	-120					
4350	1958	1	15	18	0	0	9	9777	-100	-92	-130		30	
4350	1958	1	15	21	0	0	9	9788	-92					
4350	1958	1	16	0	20	51	4	9809	-98					
4350	1958	1	16	3	20	10	9	9834	-96					
4350	1958	1	16	6	340	5	8	9859	-121	-89	-121		15	
4350	1958	1	16	9	360	21	8	9906	-112					
4350	1958	1	16	12	50	62	8	9931	-120					320
4350	1958	1	16	15	50	5	8	9988	-140					
4350	1958	1	16	18	320	10	2	10039	-140	-96	-145		20	
4350	1958	1	16	21	10	103	2	10082	-148					
4350	1958	1	17	0	290	93	2	10121	-145					
4350	1958	1	17	3	320	51	1	10137	-155					
4350	1958	1	17	6	320	21	0	10138	-148	-105	-175		0	
4350	1958	1	17	9	320	113	0	10144	-144					
4350	1958	1	17	12	320	103	9	10152	-150					300
4350	1958	1	17	15	360	93	6	10172	-160					
4350	1958	1	17	18	320	103	3	10190	-152	-136	-194		0	
4350	1958	1	17	21	320	41	3	10219	-154					
4350	1958	1	18	0	0	0	2	10251	-163					
4350	1958	1	18	3	0	0	0	10272	-197					
4350	1958	1	18	6	0	0	0	10285	-212	-138	-240		0	
4350	1958	1	18	9	0	0	0	10299	-198					
4350	1958	1	18	12	320	15	0	10313	-199					300
4350	1958	1	18	15	180	5	1	10326	-237					
4350	1958	1	18	18	0	0	1	10316	-230	-190	-240		0	
4350	1958	1	18	21	0	0	1	10318	-200					
4350	1958	1	19	0	0	0	0	10327	-234					
4350	1958	1	19	3	0	0	1	10330	-218					
4350	1958	1	19	6	0	0	0	10316	-168	-150	-272		0	
4350	1958	1	19	9	0	0	0	10300	-190					
4350	1958	1	19	12	0	0	4	10292	-196					300
4350	1958	1	19	15	360	41	4	10292	-167					
4350	1958	1	19	18	150	21	3	10276	-111	-35	-196		0	
4350	1958	1	19	21	360	21	3	10286	-40					
4350	1958	1	20	0	0	0	1	10305	-178					
4350	1958	1	20	3	310	103	1	10293	-32					
4350	1958	1	20	6	320	62	1	10312	-50	-24	-212		0	
4350	1958	1	20	9	0	0	1	10336	-172					
4350	1958	1	20	12	270	15	3	10323	-178					300
4350	1958	1	20	15	290	21	3	10315	-151					
4350	1958	1	20	18	0	0	3	10301	-160	-50	-180		0	
4350	1958	1	20	21	0	0	2	10313	-160					
4350	1958	1	21	0	0	0	1	10318	-188					
4350	1958	1	21	3	290	10	0	10317	-188					
4350	1958	1	21	6	0	0	0	10298	-188	-132	-211		0	
4350	1958	1	21	9	0	0	0	10278	-222					
4350	1958	1	21	12	0	0	3	10246	-200					300
4350	1958	1	21	15	0	0	3	10213	-193					
4350	1958	1	21	18	320	31	3	10190	-160	-160	-230		0	
4350	1958	1	21	21	50	180	2	10269	-130					
4350	1958	1	22	0	10	51	2	10320	-92					
4350	1958	1	22	3	10	10	2	10329	-100					
4350	1958	1	22	6	320	10	7	10316	-118	-26	-160		0	
4350	1958	1	22	9	0	0	2	10303	-142					
4350	1958	1	22	12	290	5	2	10282	-156					300
4350	1958	1	22	15	0	0	3	10256	-167					
4350	1958	1	22	18	0	0	2	10255	-160	-118	-170		0	
4350	1958	1	22	21	0	0	2	10291	-200					
4350	1958	1	23	0	10	62	2	10332	-132					
4350	1958	1	23	3	0	0	2	10351	-138					
4350	1958	1	23	6	0	0	1	10351	-150	-126	-200		0	
4350	1958	1	23	9	0	0	0	10349	-200					
4350	1958	1	23	12	260	10	4	10356	-192					300
4350	1958	1	23	15	0	0	1	10351	-198					
4350	1958	1	23	18	0	0	1	10332	-245	-120	-250		0	
4350	1958	1	23	21	0	0	1	10310	-230					
4350	1958	1	24	0	0	0	1	10310	-222					
4350	1958	1	24	3	0	0	0	10287	-248					
4350	1958	1	24	6	0	0	0	10253	-252	-192	-281		0	
4350	1958	1	24	9	0	0	0	10252	-282					
4350	1958	1	24	12	0	0	4	10259	-246					300
4350	1958	1	24	15	0	0	4	10254	-251					
4350	1958	1	24	18	0	0	4	10261	-250	-240	-282		0	
4350	1958	1	24	21	50	103	2	10291	-250					
4350	1958	1	25	0	0	0	0	10331	-146					
4350	1958	1	25	3	0	0	0	10334	-146					
4350	1958	1	25	6	0	0	0	10314	-150	-131	-250		0	
4350	1958	1	25	9	0	0	0	10314	-150					
4350	1958	1	25	12	0	0	0	10314	-150					300
4350	1958	1	25	15	300	15	0	10254	-124					
4350	1958	1	25	18	340	26	1	10223	-85	-85	-152		0	
4350	1958	1	25	21	320	36	0	10213	-108					
4350	1958	1	26	0	0	0	0	10201	-120					
4350	1958	1	26	3	0	0	0	10184	-120					
4350	1958	1	26	6	320	51	0	10165	-120	-85	-120		0	
4350	1958	1	26	9	290	41	0	10161	-80					
4350	1958	1	26	12	290	10	0	10171	-84					300
4350	1958	1	26	15	290	10	0	10171	-100					
4350	1958	1	26	18	310	31	0	10161	-70	-50	-120		0	
4350	1958	1	26	21	0	0	0	10175	-98					
4350	1958	1	27	0	300	21	0	10183	-100					
4350	1958	1	27	3	310	41	0	10149	-110					
4350	1958	1	27	6	300	41	1	10131	-100	-70	-110		0	
4350	1958	1	27	9	360	10	1	10111	-105					
4350	1958	1	27	12	310	103	1	10086	-68					300
4350	1958	1	27	15	320	103	7	10035	-22					
4350	1958	1	27	18	340	123	8	9993	-24	-12	-134		0	
4350	1958	1	27	21	340	103	8	9968	-4					
4350	1958	1	28	0	330	129	8	9922	-2					
4350	1958	1	28	3	360	103	8	9910	18					
4350	1958	1	28	6	320	180	8	9885	20	20	-30		0	
4350	1958	1	28	9	320	103	8	9857	20					
4350	1958	1	28	12	320	103	8	9838	8					300
4350	1958	1	28	15	320	51	9	9822	12					
4350	1958	1	28	18	20	21	9	9846	4	23	4		89	
4350	1958	1	28	21	10	21	9	9857	2					
4350	1958	1	29	0	360	21	7	9869	2					
4350	1958	1	29	3	20	21	9	9870	-12					
4350	1958	1	29	6	20	41	9	9873	-15	4	-15		75	
4350	1958	1	29	9	20	51	9	9882	-20					
