stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4273	2004	3	17	15	180	10		9964	-10			60		
4273	2004	3	17	16	190	10		9964	-10			62		
4273	2004	3	17	17	250	15		9964	0			59		
4273	2004	3	17	18	260	10		9964	0	0	-30	60		
4273	2004	3	17	19	250	103		9964	-10			43		
4273	2004	3	17	20	250	82		9974	-20			48		
4273	2004	3	17	21	250	98		9974	-30			52		
4273	2004	3	17	22	250	88		9974	-50			56		
4273	2004	3	17	23	240	82		9974	-60			55		
4273	2004	3	18	0	250	82		9974	-60			51		
4273	2004	3	18	1	250	57		9974	-70			51		
4273	2004	3	18	2	280	26		9974	-80			53		
4273	2004	3	18	3	270	26		9964	-80			53		
4273	2004	3	18	4	280	31		9964	-80			56		
4273	2004	3	18	5	280	31		9964	-90			56		
4273	2004	3	18	6	270	36		9964	-90	0	-90	56		
4273	2004	3	18	7	280	46		9965	-100			49		
4273	2004	3	18	8	260	21		9965	-100			51		
4273	2004	3	18	9	260	26		9965	-100			51		
4273	2004	3	18	10	260	21		9965	-100			51		
4273	2004	3	18	11	300	5		9965	-100			53		
4273	2004	3	18	12	260	26		9964	-80			53		
4273	2004	3	18	13	290	31		9964	-90			47		
4273	2004	3	18	14	280	46		9964	-80			46		
4273	2004	3	18	15	270	41		9964	-80			47		
4273	2004	3	18	16	260	36		9964	-70			46		
4273	2004	3	18	17	270	51		9964	-80			49		
4273	2004	3	18	18	270	36		9964	-80	-60	-110	50		
4273	2004	3	18	19	260	21		9954	-70			47		
4273	2004	3	18	20	280	10		9964	-70			48		
4273	2004	3	18	21	270	15		9964	-80			61		
4273	2004	3	18	22	270	15		9964	-80			62		
4273	2004	3	18	23	270	15		9964	-80			60		
4273	2004	3	19	0	260	5		9964	-70			63		
4273	2004	3	19	1	270	15		9964	-70			63		
4273	2004	3	19	2	280	21		9964	-80			75		
4273	2004	3	19	3	280	15		9964	-80			80		
4273	2004	3	19	4	260	10		9964	-70			83		
4273	2004	3	19	5	260	10		9964	-70			82		
4273	2004	3	19	6	270	21		9974	-70	-60	-80	76		
4273	2004	3	19	7	270	21		9974	-70			74		
4273	2004	3	19	8	280	15		9974	-60			73		
4273	2004	3	19	9	280	15		9974	-60			73		
4273	2004	3	19	10	290	15		9984	-60			73		
4273	2004	3	19	11	310	5		9984	-60			74		
4273	2004	3	19	12	280	15		9984	-50			74		
4273	2004	3	19	13	340	5		9984	-50			71		
4273	2004	3	19	14	350	5		9994	-40			69		
4273	2004	3	19	15	260	10		9994	-30			65		
4273	2004	3	19	16	200	10		9994	-30			67		
4273	2004	3	19	17	190	10		9994	-30			66		
4273	2004	3	19	18	170	5		9994	-20	-20	-70	65		
4273	2004	3	19	19	140	5		10004	-20			66		
4273	2004	3	19	20	120	5		10014	-20			67		
4273	2004	3	19	21	50	10		10014	-20			69		
4273	2004	3	19	22	10	5		10024	-30			72		
4273	2004	3	19	23	310	10		10024	-40			73		
4273	2004	3	20	3	290	15		10044	-50			78		
4273	2004	3	20	4	300	15		10044	-50			81		
4273	2004	3	20	5	310	10		10044	-60			80		
4273	2004	3	20	6	280	10		10054	-50	-20	-60	59		
4273	2004	3	20	7	260	15		10064	-40			32		
4273	2004	3	20	8	100	21		10064	-40			39		
4273	2004	3	20	9	310	15		10074	-40			38		
4273	2004	3	20	10	270	21		10084	-50			40		
4273	2004	3	20	11	240	41		10094	-40			34		
4273	2004	3	20	12	270	57		10104	-30			30		
4273	2004	3	20	13	250	31		10114	-20			32		
4273	2004	3	20	15	240	15		10124	-10			26		
4273	2004	3	20	16	210	57		10124	-10			36		
4273	2004	3	20	17	250	62		10124	-10			30		
4273	2004	3	20	18	260	51		10134	-10	0	-50	38		
4273	2004	3	20	19	240	57		10144	-10			38		
4273	2004	3	20	20	260	62		10144	-20			42		
4273	2004	3	20	21	260	46		10144	-30			46		
4273	2004	3	20	22	260	5		10154	-40			52		
4273	2004	3	20	23	250	15		10154	-40			54		
4273	2004	3	21	0	280	10		10165	-50			48		
4273	2004	3	21	1	270	15		10165	-60			50		
4273	2004	3	21	2	280	10		10165	-60			52		
4273	2004	3	21	3	280	10		10175	-60			52		
4273	2004	3	21	4	280	21		10175	-60			47		
4273	2004	3	21	5	300	15		10175	-70			61		
4273	2004	3	21	6	300	15		10185	-70	-10	-80	71		
4273	2004	3	21	7	290	21		10185	-80			74		
4273	2004	3	21	8	310	15		10185	-70			75		
4273	2004	3	21	9	290	15		10185	-80			78		
4273	2004	3	21	10	290	15		10195	-70			76		
4273	2004	3	21	11	280	21		10205	-70			73		
4273	2004	3	21	12	270	10		10215	-60			69		
4273	2004	3	21	13	360	26		10215	-40			62		
4273	2004	3	21	14	360	26		10215	-40			59		
4273	2004	3	21	15	360	21		10215	-30			54		
4273	2004	3	21	16	360	21		10215	-30			51		
4273	2004	3	21	17	360	21		10204	-30			49		
4273	2004	3	21	18	230	10		10214	-20	-20	-80	49		
4273	2004	3	21	19	330	10		10215	-30			48		
4273	2004	3	21	20	350	15		10204	-30			49		
