stat_no	year	month	day	hour	dd	ff	n	pppp	ttt	txtxtx	tntntn	rh	rrr6	sss
4465	1974	1	25	0	150	79	0		-390					
4465	1974	1	25	6	160	79	0		-390					
4465	1974	1	25	12	160	60	0		-330					
4465	1974	1	25	18	140	69	0		-320					
4465	1974	1	26	0	180	19	0		-300					
4465	1974	1	26	6	120	9	8		-370					
4465	1974	1	26	12	170	69	0		-370					
4465	1974	1	26	18	80	40	8		-320					
4465	1974	1	27	0	80	89	8		-300					
4465	1974	1	27	6	90	120	8		-250					
4465	1974	1	27	12	100	120	3		-230					
4465	1974	1	27	18	100	99	8		-220					
4465	1974	1	28	0	140	79	8		-250					
4465	1974	1	28	6	140	60	8		-240					
4465	1974	1	28	12	140	69	7		-220					
4465	1974	1	28	18	140	120	8		-210					
4465	1974	1	29	0	120	99	8		-240					
4465	1974	1	29	6	110	110	8		-290					
4465	1974	1	29	12	120	89	0		-290					
4465	1974	1	29	18	120	99	0		-280					
4465	1974	1	30	0	120	50	0		-250					
4465	1974	1	30	6	120	79	0		-230					
4465	1974	1	30	12	90	99	8		-240					
4465	1974	1	30	18	110	149	8		-220					
4465	1974	1	31	0	110	149	8		-200					
4465	1974	1	31	6	110	130	8		-230					
4465	1974	1	31	12	120	99	8		-220					
4465	1974	1	31	18		0			-210					
4465	1974	2	1	0	90	99	8		-190					
4465	1974	2	1	6	110	89	2		-240					
4465	1974	2	1	12	120	130	8		-220					
4465	1974	2	1	18	140	149	3		-230					
4465	1974	2	2	12	130	159	0		-240					
4465	1974	2	2	18	130	229	9		-230					
4465	1974	2	3	0	130	250	9		-210					
4465	1974	2	3	6	120	209	9		-220					
4465	1974	2	3	12	120	149	0		-230					
4465	1974	2	4	0	90	99	0		-210					
4465	1974	2	4	6	110	149	8		-190					
4465	1974	2	4	12	120	159	7		-190					
4465	1974	2	4	18	80	139	8		-200					
4465	1974	2	5	0	90	99	8		-220					
4465	1974	2	5	6	110	99	2		-230					
4465	1974	2	5	12	100	60	2		-230					
4465	1974	2	6	0	140	69	0		-230					
4465	1974	2	6	6	150	69	0		-220					
4465	1974	2	6	12	140	69	0		-200					
4465	1974	2	6	18	140	69	0		-260					
4465	1974	2	7	0	110	99	0		-330					
4465	1974	2	7	6	120	159	0		-340					
4465	1974	2	8	0	140	99	0		-300					
4465	1974	2	8	6	140	89	0		-300					
4465	1974	2	8	12	130	89	0		-300					
4465	1974	2	8	18	130	89	0		-280					
4465	1974	2	9	6	150	69	0		-280					
4465	1974	2	9	12	140	89	0		-310					
4465	1974	2	10	6	150	89	0		-340					
4465	1974	2	10	12	150	79	0		-320					
4465	1974	2	10	18	170	51	0		-310					
4465	1974	2	11	0	160	67	0		-320					
4465	1974	2	11	6	140	69	0		-330					
4465	1974	2	11	12	140	69	0		-340					
4465	1974	2	12	0	140	89	0		-390					
4465	1974	2	12	6	140	99	0		-360					
4465	1974	2	12	18	150	89	0		-290					
4465	1974	2	13	0	150	79	0		-310					
4465	1974	2	13	6	150	79	0		-310					
4465	1974	2	13	12		69	0		-290					
4465	1974	2	13	18	120	89	0		-280					
4465	1974	2	14	0	130	89	0		-280					
4465	1974	2	14	6	160	89	8		-250					
4465	1974	2	14	12	160	69	0		-280					
4465	1974	2	14	18	150	79	0		-280					
4465	1974	2	15	0	130	69	0		-280					
4465	1974	2	15	6	130	99	8		-320					
4465	1974	2	15	12	130	159	9		-260					
4465	1974	2	15	18	130	209	9		-240					
4465	1974	2	16	0	130	200	9		-230					
4465	1974	2	16	6	120	169	8		-240					
4465	1974	2	16	12	110	200	9		-230					
4465	1974	2	17	0	110	99	8		-240					
4465	1974	2	17	6	140	79	8		-280					
4465	1974	2	17	12	130	99	0		-250					
4465	1974	2	18	0	100	69	8		-160					
4465	1974	2	18	6	140	60	8		-190					
4465	1974	2	18	12	200	69	8		-310					
4465	1974	2	18	18	170	40	8		-260					
4465	1974	2	19	0	140	50	8		-290					
4465	1974	2	19	6	150	50	8		-300					
4465	1974	2	20	0	150	120	0		-210					
4465	1974	2	20	6	160	130	8		-200					
4465	1974	2	21	0	180	60	0		-320					
4465	1974	2	21	6	230	69	8		-310					
4465	1974	2	21	12	210	29	0		-320					
4465	1974	2	21	18	200	40	0		-310					
4465	1974	2	22	0	160	69	0		-340					
4465	1974	2	22	6	160	69	0		-320					
4465	1974	2	22	12	140	69	0		-300					
4465	1974	2	22	18	120	69	0		-260					
4465	1974	2	23	0	130	120	8		-280					
4465	1974	2	23	6	200	110	8		-190					
4465	1974	2	23	18	160	89	8		-180					
4465	1974	2	24	0	150	99	8		-210					
4465	1974	2	24	6	230	89	8		-200					
4465	1974	2	24	12	200	69	9		-260					
4465	1974	2	25	6	140	180	9		-220					
4465	1974	2	25	12	130	209	9		-200					
4465	1974	2	25	18	230	89	9		-210					
4465	1974	2	26	0	230	69	8		-310					
4465	1974	2	26	6	270	60	8		-330					
4465	1974	2	26	12	240	69	9		-360					
4465	1974	2	26	18	250	110	9		-360					
4465	1974	2	27	12	170	29	0		-390					
4465	1974	2	28	0	140	60	0		-360					
4465	1974	2	28	6	150	69	0		-390					
4465	1974	2	28	12	150	69	0		-380					
4465	1974	2	28	18	150	60	0		-340					
4465	1974	3	1	0	150	60	0		-400					
4465	1974	3	1	6	150	60	0		-390					
4465	1974	3	1	12	150	60	0		-410					
4465	1974	3	1	18	180	60	0		-360					
4465	1974	3	2	0	160	60	0		-400					
4465	1974	3	2	6	150	60	0		-420					
4465	1974	3	2	18	120	99	8		-310					
4465	1974	3	3	0	150	159	9		-310					
4465	1974	3	3	6	140	110	8		-300					
4465	1974	3	3	12	130	50	8		-300					
4465	1974	3	3	18	280	19	8		-320					
4465	1974	3	4	0	180	40	8		-390					
4465	1974	3	4	18	150	50	0		-310					
4465	1974	3	5	0	140	79	0		-400					
4465	1974	3	5	6	140	89	0		-400					
4465	1974	3	5	12	130	89	0		-360					
4465	1974	3	5	18	130	110	0		-320					
4465	1974	3	6	0	150	110	0		-320					
4465	1974	3	6	6	150	110	0		-230					
4465	1974	3	6	12	150	159	9		-240					
4465	1974	3	6	18	170	110	0		-210					
4465	1974	3	7	0	150	110	0		-230					
4465	1974	3	7	18	160	60	0		-210					
4465	1974	3	8	0	140	79	0		-260					
4465	1974	3	8	6	130	79	0		-290					
4465	1974	3	8	12	140	79	0		-310					
4465	1974	3	8	18	140	60	0		-290					
4465	1974	3	9	0	150	99	0							
4465	1974	3	9	6	150	99	0		-310					
4465	1974	3	9	12	140	209	9		-210					
4465	1974	3	10	0	120	270	9		-180					
4465	1974	3	10	6	120	250	9		-180					
4465	1974	3	10	12	120	340	9		-140					
4465	1974	3	10	18	140	200	0		-150					
4465	1974	3	11	0	120	200	9		-140					
4465	1974	3	11	6	110	250	9		-130					
4465	1974	3	11	12	120	340	9		-130					
4465	1974	3	11	18		200	9		-140					
4465	1974	3	12	0	140	149	9		-160					
4465	1974	3	12	6	150	149	9		-180					
4465	1974	3	12	18	130	149	0		-160					
4465	1974	3	13	0	130	120	0		-160					
4465	1974	3	13	6	130	69	0		-150					
4465	1974	3	13	12	140	110	0		-160					25
4465	1974	3	13	18	130	110	0		-130					
4465	1974	3	14	0	160	110	0		-160					
4465	1974	3	14	6	150	110	0		-210					
4465	1974	3	14	12	150	110	0		-210					
4465	1974	3	14	18	160	60	0		-160				40	25
4465	1974	3	15	0	150	79	0		-220					
4465	1974	3	15	18	150	69	0		-190					
4465	1974	3	16	0	150	99	0		-270					
4465	1974	3	16	6	150	89	0		-270					
4465	1974	3	16	12	160	79	0		-230					
4465	1974	3	17	18	150	29	3		-260					
4465	1974	3	18	0	150	50	0		-330					
4465	1974	3	18	6	150	69	0		-370					
4465	1974	3	18	12	170	79	0		-370					
4465	1974	3	18	18	150	69	0		-280					
4465	1974	3	19	0	150	110	0		-310					
4465	1974	3	19	6	140	120	9		-260					
4465	1974	3	19	12	130	279	9		-190					
4465	1974	3	19	18	140	250	9		-180					
4465	1974	3	20	6	140	200	9		-190					
4465	1974	3	20	12	140	159	9		-160					
4465	1974	3	20	18	150	159	7		-120					
4465	1974	3	21	0	140	130	0		-170					
4465	1974	3	21	18	140	79	8		-140					
4465	1974	3	22	0	110	99	8		-170					
4465	1974	3	22	6	130	130	8		-140					
4465	1974	3	22	12	120	120	8		-130					
4465	1974	3	22	18	140	89	2		-140					
4465	1974	3	23	0	150	60	0		-180					
4465	1974	3	23	6	140	69	8		-160					
4465	1974	3	23	12	150	69	8							
4465	1974	3	23	18	160	99	8		-130					
4465	1974	3	24	0	140	130	8		-170					
4465	1974	3	24	6	140	139	8		-160					
4465	1974	3	24	18	130	110	3		-140					
4465	1974	3	25	0	240	69	0		-280					
4465	1974	3	25	12	140	79	0		-340					
4465	1974	3	25	18	150	110	6		-210					
4465	1974	3	26	0	120	149	8		-140					
4465	1974	3	26	6	140	200	9		-180					
4465	1974	3	26	12	130	270	9		-160					
4465	1974	3	26	18	140	299	9		-140					
4465	1974	3	27	0	140	299	9		-150					
4465	1974	3	27	6	140	149	9		-160					
4465	1974	3	27	12	140	110	0		-280					
4465	1974	3	27	18	180	89	8		-230					
4465	1974	3	28	0	160	79	0		-280					
4465	1974	3	28	6	160	89	0		-310					
4465	1974	3	28	12	170	99	0		-300					
4465	1974	3	28	18	190	79	0		-230					
4465	1974	3	29	0	180	79	0		-280					
4465	1974	3	29	6	140	89	8		-310					
4465	1974	3	29	12	140	69	0		-300					
4465	1974	3	29	18	150	79	0		-240					
4465	1974	3	30	0	130	79	0		-330					
4465	1974	3	30	6	130	79	0		-300					
4465	1974	3	30	12	120	79	0		-210					
4465	1974	3	30	18	140	99	5		-140					
4465	1974	3	31	0	140	110	0		-190					
4465	1974	3	31	6	140	139	8		-200					
4465	1974	3	31	12	140	159	9		-200					
4465	1974	4	1	12	0	0	0		-300					
4465	1974	4	1	18	0	0	0		-270					
4465	1974	4	2	0	0	0	8		-310					
4465	1974	4	2	6	0	0	8		-300					
4465	1974	4	2	12	170	69	0		-310					
4465	1974	4	2	18	180	50	6		-260					
4465	1974	4	3	0	160	29	0		-330					
4465	1974	4	3	12	150	69	0		-360					
4465	1974	4	3	18	170	69	0		-230					
4465	1974	4	4	0	180	98	0							
4465	1974	4	4	18	220	120	0		-230					
4465	1974	4	5	12	170	50	0		-340					
4465	1974	4	5	18	0	0	0		-240					
4465	1974	4	6	0	140	50	0		-310					
4465	1974	4	6	6	140	50	0		-370					
4465	1974	4	6	12	150	60	0		-350					
4465	1974	4	7	0	150	69	0		-260					
4465	1974	4	7	12	140	89	0		-230					
4465	1974	4	7	18	150	130	0		-160					
4465	1974	4	8	6	140	209	9		-220					
4465	1974	4	8	12	140	219	9		-200					
4465	1974	4	8	18	140	180	9		-180					
4465	1974	4	9	0	140	190	9		-180					
4465	1974	4	9	6	140	159	9		-180					
4465	1974	4	9	12	120	200	8		-180					
4465	1974	4	9	18	120	200	0		-180					
4465	1974	4	10	0	120	79	0		-220					
4465	1974	4	10	6	150	89	0		-220					
4465	1974	4	10	12	120	79	0		-230					
4465	1974	4	10	18	60	50	8		-120					
4465	1974	4	11	0	120	60	0		-190					
4465	1974	4	11	6	140	99	0		-270					
4465	1974	4	11	12	180	79	0		-220					
4465	1974	4	11	18	140	50	2		-180					
4465	1974	4	12	0	150	89	0		-260					
4465	1974	4	12	6	150	79	0		-280					
4465	1974	4	12	12	150	130	8		-220					
4465	1974	4	12	18	160	99	6		-150					
4465	1974	4	13	0	150	79	8		-180					
4465	1974	4	13	6	150	69	0		-220					
4465	1974	4	13	12	170	69	0		-210					
4465	1974	4	13	18	180	60	9		-130					
4465	1974	4	14	0	170	60	9		-180					
4465	1974	4	14	6	160	79	8		-230					
4465	1974	4	14	12	160	79	8		-210					
4465	1974	4	14	18	190	69	6		-160					
4465	1974	4	15	0	150	60	5		-210					
4465	1974	4	15	6	170	79	0		-240					
4465	1974	4	15	12	170	79	9		-220					
4465	1974	4	16	0	0	0	8		-170					
4465	1974	4	16	12	120	50	0		-190					
4465	1974	4	16	18	150	120	3		-150					
4465	1974	4	17	0	150	120	0		-210					
4465	1974	4	17	6	140	120	0		-240					
4465	1974	4	17	12	130	139	0		-210					
4465	1974	4	17	18	140	110	0		-150					
4465	1974	4	18	6	140	99	4		-160					
4465	1974	4	18	12	120	99	0		-140					
4465	1974	4	18	18	140	89	2		-90					
4465	1974	4	19	6	140	79	8		-150					
4465	1974	4	19	18	140	89	0		-80					
4465	1974	4	20	0	140	89	0		-160					
4465	1974	4	20	12	150	79	0		-160					
4465	1974	4	20	18	200	29	2		-110					
4465	1974	4	21	0	0	0	8		-140					
4465	1974	4	21	12	0	0	0		-160					
4465	1974	4	22	0	140	110	0		-180					
4465	1974	4	22	18	120	110	0		-120					
4465	1974	4	23	0	150	120	0		-190					
4465	1974	4	23	6	140	99	0		-240					
4465	1974	4	23	18	90	29	8		-60					25
4465	1974	4	24	0	110	29	8		-120					
4465	1974	4	24	6	170	89	8		-130					
4465	1974	4	24	12	210	19	8		-120					
4465	1974	4	24	18	310	19	8		-160				20	
4465	1974	4	25	0	0	0	8		-180					
4465	1974	4	25	6	150	29	0		-210					
4465	1974	4	25	12	140	50	0		-210					
4465	1974	4	25	18	190	50	0		-140					
4465	1974	4	26	0	150	60	0		-210					
4465	1974	4	26	6	160	60	0		-270					
4465	1974	4	26	12	160	69	0		-240					
4465	1974	4	26	18	220	50	8		-160					
4465	1974	4	27	0	150	69	8		-210					
4465	1974	4	27	6	170	69	8		-180					
4465	1974	4	27	12	150	79	0		-180					
4465	1974	4	27	18	150	120	2		-130					
4465	1974	4	28	0	140	200	9		-160					
4465	1974	4	28	6	140	250	9		-160					
4465	1974	4	28	12	120	250	9		-140					
4465	1974	4	28	18	130	250	9		-130					
4465	1974	4	29	0	130	139	9		-150					
4465	1974	4	29	12	120	99	0		-160					
4465	1974	4	29	18	140	149	2		-120					
4465	1974	4	30	0	120	29	0		-140					
4465	1974	4	30	6	120	200	0		-130					
4465	1974	4	30	18	120	209	0		-110					
4465	1974	5	1	0	110	149	8		-130					
4465	1974	5	1	6	110	139	3		-140					
4465	1974	5	1	12	90	120	0		-130					
4465	1974	5	1	18	110	120	2		-120					
4465	1974	5	2	0	100	50	0		-140					
4465	1974	5	2	6	130	69	0		-220					
4465	1974	5	2	18	140	50	2		-90					
4465	1974	5	3	0	130	89	2		-140					
4465	1974	5	3	6	150	89	0		-180					
4465	1974	5	3	12	160	60	0		-150					
4465	1974	5	3	18	150	50	0		-40					
4465	1974	5	4	0	150	69	0		-140					
4465	1974	5	4	6	140	79	0		-190					
4465	1974	5	4	12	140	60	0		-150					
4465	1974	5	4	18	130	60	0		-60					
4465	1974	5	5	0	120	89	0		-140				40	
4465	1974	5	5	6	140	130	0		-190					
4465	1974	5	5	12	130	110	0		-120					
4465	1974	5	5	18	130	130	0		-100					
4465	1974	5	6	0	140	149	0		-140					
4465	1974	5	6	6	130	130	0		-170					
4465	1974	5	6	12	130	149	0		-140					
4465	1974	5	6	18	130	110	0		-110					
4465	1974	5	7	0	120	110	0		-130					
4465	1974	5	7	6	130	110	0		-160					
4465	1974	5	7	12	140	130	0		-120					
4465	1974	5	7	18	160	89	0		-120					
4465	1974	5	8	0	150	79	0		-130					
4465	1974	5	8	12	160	50	0		-140					
4465	1974	5	8	18	230	40	0		-140					
4465	1974	5	9	0	180	29	0		-130					
4465	1974	5	9	6	150	50	0		-190					
4465	1974	5	9	12	160	50	0		-170					
4465	1974	5	9	18	270	19	0		-170					
4465	1974	5	10	0	0	0	9		-180					
4465	1974	5	10	6	140	50	0		-240					
4465	1974	5	10	12	150	29	0		-220					
4465	1974	5	10	18	230	9	0		-110					
4465	1974	5	11	6	150	50	8		-190					
4465	1974	5	11	12	170	29	0		-170					
4465	1974	5	11	18	160	29	0		-80					
4465	1974	5	12	0	120	50	0		-170					
4465	1974	5	12	6	120	69	0		-210					
4465	1974	5	12	12	120	60	0		-160					
4465	1974	5	12	18	150	19	0							
4465	1974	5	13	0	130	19	0		-90					
4465	1974	5	13	6	140	50	2		-190					
4465	1974	5	13	12	140	60	0		-160					
4465	1974	5	13	18	170	29	0		-30					
4465	1974	5	14	0	140	50	8		-120					
4465	1974	5	14	12	150	79	0		-150					
4465	1974	5	14	18	150	60	0		-50					
4465	1974	5	15	0	150	40	0		-120					
4465	1974	5	15	6	160	60	0		-180					
4465	1974	5	15	12	150	40	0		-160					
4465	1974	5	16	0	160	40	0		-120					
4465	1974	5	16	6	140	60	0		-220					
4465	1974	5	17	0	140	60	0		-40					
4465	1974	5	17	6	130	60	0		-190					
4465	1974	5	17	12	120	69	0		-120					
4465	1974	5	17	18	130	120	0		-40					
4465	1974	5	18	0	130	99	0		-90					
4465	1974	5	18	6	110	110	0		-100					
4465	1974	5	18	12	120	60	8		-70					
4465	1974	5	18	18	130	79	8		-20					
4465	1974	5	19	0	140	40	2		-80					
4465	1974	5	19	6	130	79	2		-120					
4465	1974	5	19	18	120	89	4		-20					
4465	1974	5	20	0	140	79	1		-80					
4465	1974	5	20	6	120	69	6		-120					
4465	1974	5	20	12	110	40	0		-100					
4465	1974	5	21	0	130	50	2		-30					
4465	1974	5	21	6	140	60	0		-110					
4465	1974	5	21	12	150	60	0		-120					
4465	1974	5	21	18	180	40	0		10					
4465	1974	5	22	6	210	40	0		-110					
4465	1974	5	22	12	240	50	0		-80					
4465	1974	5	22	18	290	29	8		-60					
4465	1974	5	23	0	120	9	4		-60					
4465	1974	5	23	6	120	69	0		-160					
4465	1974	5	23	12	120	79	8		-90					
4465	1974	5	23	18	140	219	9		-90					
4465	1974	5	24	0	160	130	2		-120					
4465	1974	5	24	6	190	69	8		-120					
4465	1974	5	24	12	230	69	8		-100					
4465	1974	5	24	18	250	60	8		-60					
4465	1974	5	25	0	280	19	7		-110					
4465	1974	5	25	6	360	19	7		-120					
4465	1974	5	25	12	0	0	0		-120					
4465	1974	5	25	18	10	19	2		-110					
4465	1974	5	26	0	100	50	0		-120					
4465	1974	5	26	12	130	50	0		-140					
4465	1974	5	26	18	160	40	0		-20					
4465	1974	5	27	0	180	0	0		-100					
4465	1974	5	27	12	230	50	8		-130					
4465	1974	5	27	18	290	40	3		-110					
4465	1974	5	28	0	330	9	1		-160					
4465	1974	5	28	6	180	19	5		-190					
4465	1974	5	28	12	160	50	0		-190					
4465	1974	5	28	18	230	50	8		-120					
4465	1974	5	29	0	210	87	8		-120					
4465	1974	5	29	6	230	60	8		-140					
4465	1974	5	29	12	260	69	8		-140					
4465	1974	5	30	0	270	9	3		-140					
4465	1974	5	30	6	230	9	5		-170					
4465	1974	5	30	12	180	9	0		-180					
4465	1974	5	30	18	220	19	0		-120					
4465	1974	5	31	0	170	40	0		-160					
4465	1974	5	31	6	180	19	5		-190					
4465	1974	5	31	12	0	0	0		-170					
4465	1974	5	31	18	360	19	0		-120					
4465	1974	6	1	0	70	19	0		-110					
4465	1974	6	1	6	120	50	0		-220					
4465	1974	6	1	12	90	29	0		-190					
4465	1974	6	2	0	70	9	4		-120					
4465	1974	6	2	6	130	60	4		-110					
4465	1974	6	2	12	120	69	0		-100					
4465	1974	6	2	18	150	29	7		0					
4465	1974	6	4	18	0	0	0		-50					
4465	1974	6	5	12	180	19	0		-140					
4465	1974	6	5	18	330	9	0		-60					
4465	1974	6	6	12	140	40	0		-160					
4465	1974	6	6	18	0	0	0		-60					
4465	1974	6	7	0	260	9	0		-130					
4465	1974	6	7	12	310	110	9		-140					
4465	1974	6	7	18	290	139	8		-110					
4465	1974	6	8	0	260	120	8		-110					
4465	1974	6	8	6	270	159	9		-100					
4465	1974	6	8	18	270	149	9		-100					
4465	1974	6	9	0	290	149	9		-90					
4465	1974	6	9	6	300	89	9		-110					
4465	1974	6	9	12	330	79	9		-120					
4465	1974	6	9	18	360	50	8		-110					
4465	1974	6	10	0	20	40	9		-130					
4465	1974	6	10	12	180	29	0		-170					
4465	1974	6	11	6	170	50	0		-200					
4465	1974	6	11	18	180	9	0		-60					
4465	1974	6	12	0	160	29	0		-90					
4465	1974	6	12	6	180	60	0		-180					
4465	1974	6	12	18	260	9	0		-40					
4465	1974	6	13	6	190	19	8		-170					
4465	1974	6	13	12	150	29	8		-100					
4465	1974	6	14	0	130	50	0							
4465	1974	6	14	6	180	60	0		-190					
4465	1974	6	14	12	190	40	0		-140					
4465	1974	6	14	18	300	29	0		-70					
4465	1974	6	15	0	0	0	0		-80					
4465	1974	6	15	6	210	29	0		-190					
4465	1974	6	15	12	210	29	0		-120					
4465	1974	6	15	18	320	40	8		-40					
4465	1974	6	16	0	260	29	8		-80					
4465	1974	6	16	6	240	40	8		-110					
4465	1974	6	16	12	220	29	0		-100					
4465	1974	6	16	18	30	9	8		-10					
4465	1974	6	17	0	0	0	8		-80					
4465	1974	6	17	6	150	19	9		-130					
4465	1974	6	17	12	160	50	0		-130					
4465	1974	6	17	18	150	29	0		-20					
4465	1974	6	18	6	180	50	0		-100					
4465	1974	6	18	18	230	19	0		-10					
4465	1974	6	19	6	180	50	0		-120					
4465	1974	6	19	18	240	29	0		-20					
4465	1974	6	20	0	170	40	1		-70					
4465	1974	6	20	6	200	60	8		-120					
4465	1974	6	20	18	240	50	0		-20					
4465	1974	6	21	0	200	50	7		-60					
4465	1974	6	21	12	240	79	8		-60					
4465	1974	6	22	6	220	50	8		-70					
4465	1974	6	22	18	240	60	8		-50				5	
4465	1974	6	23	0	200	69	8		-90					
4465	1974	6	23	6	240	50	9		-90					
4465	1974	6	23	12	230	40	0		-80					
4465	1974	6	23	18	220	50	0		10					
4465	1974	6	24	6	180	79	0		-130					
4465	1974	6	24	12	190	79	0		-60					
4465	1974	6	24	18	220	60	2		10					
4465	1974	6	25	0	170	60	0		-60					
4465	1974	6	25	6	210	79	0		-100					
4465	1974	6	25	12	230	79	0		-30					
4465	1974	6	25	18	270	60	8		-20					
4465	1974	6	26	0	250	29	0		-40					
4465	1974	6	26	6	220	40	0		-90					
4465	1974	6	26	12	240	40	0		-60					
4465	1974	6	26	18	260	60	8		-30					
4465	1974	6	27	0	230	40	8		-40					
4465	1974	6	27	6	250	50	8		-60					
4465	1974	6	27	12	270	79	8		-40					
4465	1974	6	27	18	290	50	9		-20					
4465	1974	6	28	0	220	40	8		-20					
4465	1974	6	28	6	200	60	8		-20					
4465	1974	6	28	12	20	60	8		-10					
4465	1974	6	28	18	250	50	0		-10					
4465	1974	6	29	0	230	50	0		-40					
4465	1974	6	29	6	200	60	0		-90					
4465	1974	6	29	12	180	69	0		-60					
4465	1974	6	29	18	220	19	0		60					
4465	1974	6	30	0	70	29	5		-20					
4465	1974	6	30	6	200	60	8		-90					
4465	1974	6	30	12	190	69	8		-30					
4465	1974	6	30	18	200	110	0		-20					
4465	1974	7	1	0	190	19	0		-40					
4465	1974	7	1	6	180	60	0		-40					
4465	1974	7	1	12	180	69	0		-20					
4465	1974	7	1	18	0	0	0		40					
4465	1974	7	2	0	170	29	0		30					
4465	1974	7	2	6	180	50	0		-60					
4465	1974	7	2	12	180	69	0		-30					
4465	1974	7	2	18	180	29	8		70					
4465	1974	7	3	0	190	60	2		10					
4465	1974	7	3	6	200	69	0		-60					
4465	1974	7	3	12	210	69	0		-40					
4465	1974	7	3	18	240	40	3		20					
4465	1974	7	4	0	230	19	7		-20					
4465	1974	7	4	6	220	40	8		-40					
4465	1974	7	4	12	220	40	8		-20					
4465	1974	7	4	18	220	40	8		20					
4465	1974	7	5	0	280	19	0		-30					
4465	1974	7	5	6	200	60	0		-70					
4465	1974	7	5	12	220	60	0		-40					
4465	1974	7	5	18	240	69	7		0					
4465	1974	7	6	0	200	99	7		-30					
4465	1974	7	6	6	180	79	0		-70					
4465	1974	7	6	12	180	89	0		-40					
4465	1974	7	6	18	160	50	8		20					
4465	1974	7	7	0	180	50	2		-30					
4465	1974	7	7	6	170	50	0		-70					
4465	1974	7	7	12	180	50	0		-60					
4465	1974	7	7	18	210	19	0		40					
4465	1974	7	8	0	200	40	3		-30					
4465	1974	7	8	6	200	60	0		-100					
4465	1974	7	8	12	210	50	0		-70					
4465	1974	7	8	18	270	29	0							
4465	1974	7	9	0	220	29	0		-40					
4465	1974	7	9	6	200	50	0		-100					
4465	1974	7	9	12	200	50	0		-70					
4465	1974	7	9	18	270	29	0		-10					
4465	1974	7	10	0	250	9	7		-30					
4465	1974	7	10	6	200	50	0		-60					
4465	1974	7	10	12	190	40	0		-40					
4465	1974	7	10	18	160	19	0		60					
4465	1974	7	11	0	180	29	8		0					
4465	1974	7	11	6	200	50	0		-100					
4465	1974	7	11	12	200	50	0		-50					
4465	1974	7	11	18	220	50	6		40					
4465	1974	7	12	0	230	40	7		-30					
4465	1974	7	12	6	210	50	8		-70					
4465	1974	7	12	12	210	60	8		-20					
4465	1974	7	12	18	220	50	6		30					
4465	1974	7	13	6	180	69	6		-40					
4465	1974	7	13	12	190	120	8		-40					
4465	1974	7	13	18	100	110	8		0					
4465	1974	7	14	0	190	69	8		-30					
4465	1974	7	14	6	190	60	3		-60					
4465	1974	7	14	12	200	89	8		-40					
4465	1974	7	14	18	200	69	2		30					
4465	1974	7	15	0	200	40	2		-20					
4465	1974	7	15	6	210	40	8		-40					
4465	1974	7	15	12	170	40	8		-10					
4465	1974	7	15	18	220	40	0		60					
4465	1974	7	16	0	190	60	2		-10					
4465	1974	7	16	6	230	60	8		-10					
4465	1974	7	16	12	270	89	8		-30					
4465	1974	7	16	18	250	29	8		0					
4465	1974	7	17	0	230	110	8		0					
4465	1974	7	17	6	320	40	8		-60					
4465	1974	7	17	18	270	9	7		-30					
4465	1974	7	18	0	200	40	0		-40					
4465	1974	7	18	6	210	60	5		-120					
4465	1974	7	18	12	310	40	8		-60					
4465	1974	7	18	18	310	50	8		-50					
4465	1974	7	19	0	290	9	8		-70					
4465	1974	7	19	6	170	50	8		-80					
4465	1974	7	19	12	160	79	0		-100					
4465	1974	7	19	18	290	19	8		-40					
4465	1974	7	20	0	340	9	8		-90					
4465	1974	7	20	6	30	50	9		-100					
4465	1974	7	20	12	50	50	9		-90					
4465	1974	7	20	18	30	60	8		-70					
4465	1974	7	21	0	10	60	6		-90					
4465	1974	7	21	6	20	40	8		-110				0	
4465	1974	7	21	18	300	19	8		-30					
