Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
433900;2014;01;01;0;-7,6;-6,9;;-8,0;;76,0;1,7;8,1;37;30;1019,6;;0,0;;;;
433900;2014;01;01;1;-7,6;-7,1;;-8,2;;81,0;0,8;2,4;3;337;1019,3;;0,0;;;;10
433900;2014;01;01;2;-7,7;-7,0;;-8,3;;79,0;1,2;3,1;51;64;1019,0;;0,0;;;;90
433900;2014;01;01;3;-7,4;-6,6;;-8,2;;78,0;1,8;8,5;135;54;1019,1;;0,0;;;;90
433900;2014;01;01;4;-7,7;-7,2;;-8,3;;80,0;4,2;9,8;343;45;1018,7;;0,0;;;;90
433900;2014;01;01;5;-8,7;-7,7;;-9,1;;88,0;2,0;4,2;270;257;1018,5;;0,0;;;;90
433900;2014;01;01;6;-8,7;-8,2;-6,5;-9,1;-9,1;90,0;1,4;4,2;196;222;1018,3;;0,0;;;;90
433900;2014;01;01;7;-8,5;-7,9;;-8,8;;88,0;1,9;3,6;159;174;1018,2;;0,0;;;;90
433900;2014;01;01;8;-7,6;-6,9;;-8,4;;85,0;1,1;3,3;246;146;1018,2;;0,0;;;;90
433900;2014;01;01;9;-7,4;-6,6;;-7,9;;82,0;4,6;9,1;24;87;1018,3;;0,0;;;;60
433900;2014;01;01;10;-8,2;-7,4;;-9,0;;80,0;5,5;7,9;41;19;1018,0;;0,0;;;;0
433900;2014;01;01;11;-9,1;-8,2;;-10,4;;81,0;2,0;7,7;202;102;1018,3;;0,0;;;;0
433900;2014;01;01;12;-10,8;-9,0;;-12,2;;88,0;3,0;7,1;272;17;1017,6;;0,0;;;;0
433900;2014;01;01;13;-12,1;-11,3;;-12,5;;92,0;2,3;3,5;39;25;1017,3;;0,0;;;;0
433900;2014;01;01;14;-11,3;-10,4;;-12,8;;82,0;1,6;7,3;245;85;1017,0;;1,0;;;;0
433900;2014;01;01;15;-12,5;-11,9;;-13,6;;91,0;0,4;2,6;327;311;1017,0;;1,0;;;;0
433900;2014;01;01;16;-12,4;-10,9;;-14,1;;84,0;1,6;3,3;251;350;1016,6;;0,0;;;;0
433900;2014;01;01;17;-13,9;-12,7;;-14,7;;93,0;0,7;2,8;313;284;1016,2;;0,0;;;;0
433900;2014;01;01;18;-12,3;-11,5;-6,6;-13,4;-14,7;84,0;1,1;2,7;188;348;1015,8;;0,0;;;;0
433900;2014;01;01;19;-12,4;-10,1;;-13,9;;76,0;0,9;9,8;134;4;1015,8;;0,0;;;;0
433900;2014;01;01;20;-13,3;-12,5;;-14,9;;80,0;2,0;3,8;293;353;1015,9;;0,0;;;;0
433900;2014;01;01;21;-13,6;-12,6;;-15,2;;78,0;2,6;5,4;7;295;1015,4;;0,0;;;;0
433900;2014;01;01;22;-12,8;-10,6;;-14,9;;64,0;1,9;9,4;243;322;1015,6;;0,0;;;;0
433900;2014;01;01;23;-12,0;-10,8;;-14,1;;54,0;9,8;13,2;20;12;1014,6;;0,0;;;;0
433900;2014;01;02;0;-11,9;-10,3;;-13,9;;54,0;1,4;12,4;245;299;1015,0;;0,0;;;;0
433900;2014;01;02;1;-11,9;-10,8;;-13,8;;56,0;1,9;3,9;354;309;1014,8;;0,0;;;;90
