Station;År;Måned;Dag;Time(utc);101;112;113;122;123;201;301;305;365;371;401;504;550;601;603;609;801
424100;2014;01;01;0;-4,3;;;;;69,0;3,4;5,6;37;32;1003,3;;;;;;
424100;2014;01;01;1;-5,2;;;;;66,0;1,1;4,5;41;23;1002,8;;;;;;
424100;2014;01;01;2;-4,9;;;;;65,0;4,7;5,5;28;32;1002,1;;;;;;
424100;2014;01;01;3;-3,9;;;;;62,0;3,8;4,8;35;27;1001,7;;;;;;
424100;2014;01;01;4;-5,0;;;;;60,0;2,5;4,2;31;38;1000,8;;;;;;
424100;2014;01;01;5;-4,6;;;;;62,0;0,7;2,8;290;311;1000,5;;;;;;
424100;2014;01;01;6;-4,6;;-3,7;;-5,7;67,0;2,3;2,9;312;311;1000,0;;;;;;
424100;2014;01;01;7;-5,1;;;;;60,0;0,9;2,4;341;312;1000,0;;;;;;
424100;2014;01;01;8;-5,4;;;;;56,0;2,8;3,9;34;42;999,6;;;;;;
424100;2014;01;01;9;-4,8;;;;;54,0;1,6;2,5;36;3;999,5;;;;;;
424100;2014;01;01;10;-4,0;;;;;58,0;1,5;3,3;61;81;999,1;;;;;;
424100;2014;01;01;11;-3,6;;;;;58,0;2,0;3,2;126;64;998,8;;;;;;
424100;2014;01;01;12;-3,1;;;;;57,0;3,6;5,2;67;23;998,4;;;;;;
424100;2014;01;01;13;-2,1;;;;;53,0;4,6;6,1;61;66;998,6;;;;;;
424100;2014;01;01;14;-1,4;;;;;49,0;4,3;5,4;55;45;998,2;;;;;;
424100;2014;01;01;15;-1,4;;;;;50,0;4,4;6,3;58;62;998,0;;;;;;
424100;2014;01;01;16;-0,3;;;;;46,0;4,2;6,9;53;52;997,7;;;;;;
424100;2014;01;01;17;-0,4;0,3;;;;45,0;4,8;7,2;57;54;997,7;;;;;;
424100;2014;01;01;18;-1,0;;0,3;;-5,8;53,0;4,9;7,0;64;63;997,7;;;;;;
424100;2014;01;01;19;-0,6;;;;;54,0;2,6;6,8;51;65;997,5;;;;;;
424100;2014;01;01;20;-0,4;;;;;50,0;3,4;5,7;58;26;997,5;;;;;;
424100;2014;01;01;21;-0,8;0,4;;;;50,0;2,9;5,4;57;31;997,7;;;;;;
424100;2014;01;01;22;-0,2;0,2;;;;50,0;4,2;7,3;36;41;997,4;;;;;;
424100;2014;01;01;23;0,0;0,2;;;;47,0;3,6;5,0;56;43;997,4;;;;;;
424100;2014;01;02;0;0,0;0,6;;;;48,0;3,2;5,7;62;47;997,0;;;;;;
424100;2014;01;02;1;0,2;0,7;;;;46,0;3,6;7,5;76;62;996,9;;;;;;
424100;2014;01;02;2;-0,2;0,1;;;;51,0;2,2;5,1;353;57;996,6;;;;;;
424100;2014;01;02;3;-1,3;;;;;49,0;1,3;2,7;320;320;996,5;;;;;;
424100;2014;01;02;4;-1,8;;;;;53,0;1,4;2,2;249;238;996,0;;;;;;
424100;2014;01;02;5;-1,6;;;;;66,0;1,4;2,0;326;283;995,8;;;;;;
424100;2014;01;02;6;-2,0;;0,7;;-2,1;54,0;2,5;3,5;349;7;995,7;;;;;;
424100;2014;01;02;7;-1,5;;;;;47,0;2,7;4,5;316;9;995,4;;;;;;
424100;2014;01;02;8;-1,7;;;;;53,0;1,6;3,7;284;278;995,3;;;;;;
424100;2014;01;02;9;-1,9;;;;;68,0;1,3;2,0;242;234;995,3;;;;;;
424100;2014;01;02;10;-0,9;;;;;68,0;2,8;4,3;326;318;995,1;;;;;;
424100;2014;01;02;11;-1,6;;;;;55,0;2,2;3,6;323;324;994,8;;;;;;
424100;2014;01;02;12;-2,5;;;;;54,0;1,5;4,1;132;338;994,8;;;;;;
424100;2014;01;02;13;-1,4;;;;;65,0;0,4;2,3;5;153;994,6;;;;;;
424100;2014;01;02;14;-1,4;;;;;56,0;1,6;3,2;348;330;994,7;;;;;;
424100;2014;01;02;15;-1,4;;;;;57,0;2,4;3,7;323;330;994,4;;;;;;
424100;2014;01;02;16;-2,4;;;;;66,0;0,7;2,9;339;290;994,2;;;;;;
424100;2014;01;02;17;-2,5;;;;;61,0;1,8;3,4;305;299;994,4;;;;;;
424100;2014;01;02;18;-2,9;;-0,3;;-3,0;63,0;1,4;4,9;168;88;994,7;;;;;;
424100;2014;01;02;19;-1,4;;;;;73,0;1,8;3,5;317;312;994,9;;;;;;
424100;2014;01;02;20;-2,6;;;;;54,0;1,4;3,2;130;329;995,3;;;;;;
424100;2014;01;02;21;-2,9;;;;;72,0;2,3;3,5;310;284;995,4;;;;;;
424100;2014;01;02;22;-3,2;;;;;75,0;0,7;2,3;231;288;995,9;;;;;;
424100;2014;01;02;23;-2,8;;;;;73,0;2,2;3,7;325;302;996,0;;;;;;
424100;2014;01;03;0;-3,9;;;;;59,0;1,6;3,4;46;45;996,3;;;;;;
424100;2014;01;03;1;-4,2;;;;;72,0;2,8;4,2;74;92;996,7;;;;;;
